0.670725972701	600
time	pressure	humidity	temperature
150.811052889	1008.07006836	40.1617126465	30.6204032898
150.81105289	1008.07006836	42.1850280762	30.6204032898
150.81105289	1008.0715332	42.1850280762	30.6204032898
150.811052891	1008.0715332	42.1850280762	30.6204032898
150.811052891	1008.0715332	42.1850280762	30.6204032898
150.811052891	1008.0715332	42.1850280762	30.6204032898
150.811052891	1008.0715332	42.1850280762	30.6204032898
150.811052892	1008.0715332	42.1850280762	30.6204032898
150.811052892	1008.0715332	42.1850280762	30.6204032898
150.811052892	1008.0715332	42.1850280762	30.6204032898
150.811052892	1008.0715332	42.1850280762	30.6204032898
150.811052892	1008.0715332	42.1850280762	30.6204032898
150.811052893	1008.0715332	42.1850280762	30.6204032898
150.811052893	1008.0715332	42.1850280762	30.6204032898
150.811052893	1008.0715332	42.1850280762	30.6204032898
150.811052893	1008.0715332	42.1850280762	30.6204032898
150.811052894	1008.0715332	42.1850280762	30.6204032898
150.811052894	1008.0715332	42.1850280762	30.6204032898
150.811052894	1008.0715332	42.1850280762	30.6204032898
150.811052894	1008.06933594	42.1850280762	30.6204032898
150.811052895	1008.06933594	42.1850280762	30.6204032898
150.811052895	1008.06933594	42.1850280762	30.6204032898
150.811052895	1008.06933594	42.1850280762	30.6204032898
150.811052895	1008.06933594	42.1850280762	30.6204032898
150.811052896	1008.06933594	42.1850280762	30.6204032898
150.811052896	1008.06933594	42.1850280762	30.6204032898
150.811052896	1008.06933594	42.1850280762	30.6204032898
150.811052896	1008.06933594	42.1850280762	30.6204032898
150.811052896	1008.06933594	42.1850280762	30.6204032898
150.811052897	1008.06933594	42.1850280762	30.6204032898
150.811052897	1008.06933594	42.1850280762	30.6204032898
150.811052897	1008.06933594	42.1850280762	30.6204032898
150.811052898	1008.06933594	42.1850280762	30.6018409729
150.811052898	1008.06933594	38.496963501	30.6018409729
150.811052898	1008.07055664	38.496963501	30.6018409729
150.811052899	1008.07055664	38.496963501	30.6018409729
150.811052899	1008.07055664	38.496963501	30.6018409729
150.811052899	1008.07055664	38.496963501	30.6018409729
150.811052899	1008.07055664	38.496963501	30.6018409729
150.811052899	1008.07055664	38.496963501	30.6018409729
150.8110529	1008.07055664	38.496963501	30.6018409729
150.8110529	1008.07055664	38.496963501	30.6018409729
150.8110529	1008.07055664	38.496963501	30.6018409729
150.8110529	1008.07055664	38.496963501	30.6018409729
150.811052901	1008.07055664	38.496963501	30.6018409729
150.811052901	1008.07055664	38.496963501	30.6018409729
150.811052901	1008.07055664	38.496963501	30.6018409729
150.811052901	1008.07055664	38.496963501	30.6018409729
150.811052901	1008.07055664	38.496963501	30.6018409729
150.811052902	1008.07055664	38.496963501	30.6018409729
150.811052902	1008.07055664	38.496963501	30.6018409729
150.811052902	1008.06860352	38.496963501	30.6018409729
150.811052902	1008.06860352	38.496963501	30.6018409729
150.811052903	1008.06860352	38.496963501	30.6018409729
150.811052903	1008.06860352	38.496963501	30.6018409729
150.811052903	1008.06860352	38.496963501	30.6018409729
150.811052903	1008.06860352	38.496963501	30.6018409729
150.811052904	1008.06860352	38.496963501	30.6018409729
150.811052904	1008.06860352	38.496963501	30.6018409729
150.811052904	1008.06860352	38.496963501	30.6018409729
150.811052904	1008.06860352	38.496963501	30.6018409729
150.811052904	1008.06860352	38.496963501	30.6018409729
150.811052905	1008.06860352	38.496963501	30.6018409729
150.811052905	1008.06860352	38.496963501	30.6018409729
150.811052905	1008.06860352	38.496963501	30.6018409729
150.811052905	1008.06860352	38.496963501	30.6018409729
150.811052906	1008.06860352	38.496963501	30.5461521149
150.811052906	1008.06860352	43.6736984253	30.5461521149
150.811052906	1008.06567383	43.6736984253	30.5461521149
150.811052907	1008.06567383	43.6736984253	30.5461521149
150.811052907	1008.06567383	43.6736984253	30.5461521149
150.811052907	1008.06567383	43.6736984253	30.5461521149
150.811052907	1008.06567383	43.6736984253	30.5461521149
150.811052907	1008.06567383	43.6736984253	30.5461521149
150.811052908	1008.06567383	43.6736984253	30.5461521149
150.811052908	1008.06567383	43.6736984253	30.5461521149
150.811052908	1008.06567383	43.6736984253	30.5461521149
150.811052908	1008.06567383	43.6736984253	30.5461521149
150.811052909	1008.06567383	43.6736984253	30.5461521149
150.811052909	1008.06567383	43.6736984253	30.5461521149
150.811052909	1008.06567383	43.6736984253	30.5461521149
150.811052909	1008.06567383	43.6736984253	30.5461521149
150.811052909	1008.06567383	43.6736984253	30.5461521149
150.81105291	1008.06567383	43.6736984253	30.5461521149
150.81105291	1008.06689453	43.6736984253	30.5461521149
150.81105291	1008.06689453	43.6736984253	30.5461521149
150.811052911	1008.06689453	43.6736984253	30.5461521149
150.811052911	1008.06689453	43.6736984253	30.5461521149
150.811052911	1008.06689453	43.6736984253	30.5461521149
150.811052911	1008.06689453	43.6736984253	30.5461521149
150.811052911	1008.06689453	43.6736984253	30.5461521149
150.811052912	1008.06689453	43.6736984253	30.5461521149
150.811052912	1008.06689453	43.6736984253	30.5461521149
150.811052912	1008.06689453	43.6736984253	30.5461521149
150.811052912	1008.06689453	43.6736984253	30.5461521149
150.811052913	1008.06689453	43.6736984253	30.5461521149
150.811052913	1008.06689453	43.6736984253	30.5461521149
150.811052913	1008.06689453	43.6736984253	30.5461521149
150.811052913	1008.06689453	43.6736984253	30.5461521149
150.811052913	1008.06689453	43.6736984253	30.5461521149
150.811052914	1008.06689453	43.6736984253	30.5461521149
150.811052914	1008.06542969	38.0263519287	30.5461521149
150.811052914	1008.06542969	38.0263519287	30.5461521149
150.811052915	1008.06542969	38.0263519287	30.5461521149
150.811052915	1008.06542969	38.0263519287	30.5461521149
150.811052915	1008.06542969	38.0263519287	30.5461521149
150.811052915	1008.06542969	38.0263519287	30.5461521149
150.811052916	1008.06542969	38.0263519287	30.5461521149
150.811052916	1008.06542969	38.0263519287	30.5461521149
150.811052916	1008.06542969	38.0263519287	30.5461521149
150.811052916	1008.06542969	38.0263519287	30.5461521149
150.811052916	1008.06542969	38.0263519287	30.5461521149
150.811052917	1008.06542969	38.0263519287	30.5461521149
150.811052917	1008.06542969	38.0263519287	30.5461521149
150.811052917	1008.06542969	38.0263519287	30.5461521149
150.811052917	1008.06542969	38.0263519287	30.5461521149
150.811052918	1008.06542969	38.0263519287	30.5461521149
150.811052918	1008.06225586	38.0263519287	30.5461521149
150.811052918	1008.06225586	38.0263519287	30.5461521149
150.811052918	1008.06225586	38.0263519287	30.5461521149
150.811052919	1008.06225586	38.0263519287	30.5461521149
150.811052919	1008.06225586	38.0263519287	30.5461521149
150.811052919	1008.06225586	38.0263519287	30.5461521149
150.811052919	1008.06225586	38.0263519287	30.5461521149
150.81105292	1008.06225586	38.0263519287	30.5461521149
150.81105292	1008.06225586	38.0263519287	30.5461521149
150.81105292	1008.06225586	38.0263519287	30.5461521149
150.81105292	1008.06225586	38.0263519287	30.5461521149
150.81105292	1008.06225586	38.0263519287	30.5461521149
150.811052921	1008.06225586	38.0263519287	30.5461521149
150.811052921	1008.06225586	38.0263519287	30.5461521149
150.811052921	1008.06225586	38.0263519287	30.5461521149
150.811052921	1008.06225586	38.0263519287	30.5461521149
150.811052922	1008.06225586	38.0263519287	30.5461521149
150.811052922	1008.06103516	38.0263519287	30.6204032898
150.811052922	1008.06103516	41.7304229736	30.6204032898
150.811052923	1008.06103516	41.7304229736	30.6204032898
150.811052923	1008.06103516	41.7304229736	30.6204032898
150.811052923	1008.06103516	41.7304229736	30.6204032898
150.811052923	1008.06103516	41.7304229736	30.6204032898
150.811052923	1008.06103516	41.7304229736	30.6204032898
150.811052924	1008.06103516	41.7304229736	30.6204032898
150.811052924	1008.06103516	41.7304229736	30.6204032898
150.811052924	1008.06103516	41.7304229736	30.6204032898
150.811052924	1008.06103516	41.7304229736	30.6204032898
150.811052925	1008.06103516	41.7304229736	30.6204032898
150.811052925	1008.06103516	41.7304229736	30.6204032898
150.811052925	1008.06103516	41.7304229736	30.6204032898
150.811052925	1008.06103516	41.7304229736	30.6204032898
150.811052925	1008.06103516	41.7304229736	30.6204032898
150.811052926	1008.06347656	41.7304229736	30.6204032898
150.811052926	1008.06347656	41.7304229736	30.6204032898
150.811052926	1008.06347656	41.7304229736	30.6204032898
150.811052926	1008.06347656	41.7304229736	30.6204032898
150.811052927	1008.06347656	41.7304229736	30.6204032898
150.811052927	1008.06347656	41.7304229736	30.6204032898
150.811052927	1008.06347656	41.7304229736	30.6204032898
150.811052927	1008.06347656	41.7304229736	30.6204032898
150.811052928	1008.06347656	41.7304229736	30.6204032898
150.811052928	1008.06347656	41.7304229736	30.6204032898
150.811052928	1008.06347656	41.7304229736	30.6204032898
150.811052928	1008.06347656	41.7304229736	30.6204032898
150.811052928	1008.06347656	41.7304229736	30.6204032898
150.811052929	1008.06347656	41.7304229736	30.6204032898
150.811052929	1008.06347656	41.7304229736	30.6204032898
150.811052929	1008.06347656	41.7304229736	30.6204032898
150.811052929	1008.06347656	41.7304229736	30.6204032898
150.81105293	1008.06494141	41.7304229736	30.5461521149
150.81105293	1008.06494141	41.7304229736	30.5461521149
150.81105293	1008.06494141	38.5289764404	30.5461521149
150.811052931	1008.06494141	38.5289764404	30.5461521149
150.811052931	1008.06494141	38.5289764404	30.5461521149
150.811052931	1008.06494141	38.5289764404	30.5461521149
150.811052931	1008.06494141	38.5289764404	30.5461521149
150.811052931	1008.06494141	38.5289764404	30.5461521149
150.811052932	1008.06494141	38.5289764404	30.5461521149
150.811052932	1008.06494141	38.5289764404	30.5461521149
150.811052932	1008.06494141	38.5289764404	30.5461521149
150.811052932	1008.06494141	38.5289764404	30.5461521149
150.811052933	1008.06494141	38.5289764404	30.5461521149
150.811052933	1008.06494141	38.5289764404	30.5461521149
150.811052933	1008.06494141	38.5289764404	30.5461521149
150.811052933	1008.06494141	38.5289764404	30.5461521149
150.811052933	1008.06347656	38.5289764404	30.5461521149
150.811052934	1008.06347656	38.5289764404	30.5461521149
150.811052934	1008.06347656	38.5289764404	30.5461521149
150.811052934	1008.06347656	38.5289764404	30.5461521149
150.811052935	1008.06347656	38.5289764404	30.5461521149
150.811052935	1008.06347656	38.5289764404	30.5461521149
150.811052935	1008.06347656	38.5289764404	30.5461521149
150.811052935	1008.06347656	38.5289764404	30.5461521149
150.811052935	1008.06347656	38.5289764404	30.5461521149
150.811052936	1008.06347656	38.5289764404	30.5461521149
150.811052936	1008.06347656	38.5289764404	30.5461521149
150.811052936	1008.06347656	38.5289764404	30.5461521149
150.811052936	1008.06347656	38.5289764404	30.5461521149
150.811052937	1008.06347656	38.5289764404	30.5461521149
150.811052937	1008.06347656	38.5289764404	30.5461521149
150.811052937	1008.06347656	38.5289764404	30.5461521149
150.811052937	1008.06347656	38.5289764404	30.5461521149
150.811052937	1008.06542969	38.5289764404	30.5461521149
150.811052938	1008.06542969	38.5289764404	30.5461521149
150.811052938	1008.06542969	38.5289764404	30.4904632568
150.811052938	1008.06542969	40.8212127686	30.4904632568
150.811052939	1008.06542969	40.8212127686	30.4904632568
150.811052939	1008.06542969	40.8212127686	30.4904632568
150.811052939	1008.06542969	40.8212127686	30.4904632568
150.811052939	1008.06542969	40.8212127686	30.4904632568
150.81105294	1008.06542969	40.8212127686	30.4904632568
150.81105294	1008.06542969	40.8212127686	30.4904632568
150.81105294	1008.06542969	40.8212127686	30.4904632568
150.81105294	1008.06542969	40.8212127686	30.4904632568
150.81105294	1008.06542969	40.8212127686	30.4904632568
150.811052941	1008.06542969	40.8212127686	30.4904632568
150.811052941	1008.06542969	40.8212127686	30.4904632568
150.811052941	1008.06542969	40.8212127686	30.4904632568
150.811052941	1008.06054688	40.8212127686	30.4904632568
150.811052942	1008.06054688	40.8212127686	30.4904632568
150.811052942	1008.06054688	40.8212127686	30.4904632568
150.811052942	1008.06054688	40.8212127686	30.4904632568
150.811052942	1008.06054688	40.8212127686	30.4904632568
150.811052943	1008.06054688	40.8212127686	30.4904632568
150.811052943	1008.06054688	40.8212127686	30.4904632568
150.811052943	1008.06054688	40.8212127686	30.4904632568
150.811052943	1008.06054688	40.8212127686	30.4904632568
150.811052944	1008.06054688	40.8212127686	30.4904632568
150.811052944	1008.06054688	40.8212127686	30.4904632568
150.811052944	1008.06054688	40.8212127686	30.4904632568
150.811052944	1008.06054688	40.8212127686	30.4904632568
150.811052944	1008.06054688	40.8212127686	30.4904632568
150.811052945	1008.06054688	40.8212127686	30.4904632568
150.811052945	1008.06054688	40.8212127686	30.4904632568
150.811052945	1008.06054688	40.8212127686	30.4904632568
150.811052945	1008.05737305	40.8212127686	30.4904632568
150.811052946	1008.05737305	40.8212127686	30.4904632568
150.811052946	1008.05737305	40.8212127686	30.4904632568
150.811052946	1008.05737305	40.8212127686	30.5461521149
150.811052947	1008.05737305	41.429485321	30.5461521149
150.811052947	1008.05737305	41.429485321	30.5461521149
150.811052947	1008.05737305	41.429485321	30.5461521149
150.811052947	1008.05737305	41.429485321	30.5461521149
150.811052947	1008.05737305	41.429485321	30.5461521149
150.811052948	1008.05737305	41.429485321	30.5461521149
150.811052948	1008.05737305	41.429485321	30.5461521149
150.811052948	1008.05737305	41.429485321	30.5461521149
150.811052948	1008.05737305	41.429485321	30.5461521149
150.811052949	1008.05737305	41.429485321	30.5461521149
150.811052949	1008.05737305	41.429485321	30.5461521149
150.811052949	1008.05737305	41.429485321	30.5461521149
150.811052949	1008.05712891	41.429485321	30.5461521149
150.81105295	1008.05712891	41.429485321	30.5461521149
150.81105295	1008.05712891	41.429485321	30.5461521149
150.81105295	1008.05712891	41.429485321	30.5461521149
150.81105295	1008.05712891	41.429485321	30.5461521149
150.81105295	1008.05712891	41.429485321	30.5461521149
150.811052951	1008.05712891	41.429485321	30.5461521149
150.811052951	1008.05712891	41.429485321	30.5461521149
150.811052951	1008.05712891	41.429485321	30.5461521149
150.811052951	1008.05712891	41.429485321	30.5461521149
150.811052952	1008.05712891	41.429485321	30.5461521149
150.811052952	1008.05712891	41.429485321	30.5461521149
150.811052952	1008.05712891	41.429485321	30.5461521149
150.811052952	1008.05712891	41.429485321	30.5461521149
150.811052952	1008.05712891	41.429485321	30.5461521149
150.811052953	1008.05712891	41.429485321	30.5461521149
150.811052953	1008.05712891	41.429485321	30.5461521149
150.811052953	1008.05981445	41.429485321	30.5461521149
150.811052954	1008.05981445	41.429485321	30.5461521149
150.811052954	1008.05981445	41.429485321	30.5461521149
150.811052954	1008.05981445	41.429485321	30.5461521149
150.811052954	1008.05981445	41.429485321	30.5275878906
150.811052955	1008.05981445	38.7562789917	30.5275878906
150.811052955	1008.05981445	38.7562789917	30.5275878906
150.811052955	1008.05981445	38.7562789917	30.5275878906
150.811052955	1008.05981445	38.7562789917	30.5275878906
150.811052955	1008.05981445	38.7562789917	30.5275878906
150.811052956	1008.05981445	38.7562789917	30.5275878906
150.811052956	1008.05981445	38.7562789917	30.5275878906
150.811052956	1008.05981445	38.7562789917	30.5275878906
150.811052956	1008.05981445	38.7562789917	30.5275878906
150.811052957	1008.05981445	38.7562789917	30.5275878906
150.811052957	1008.05981445	38.7562789917	30.5275878906
150.811052957	1008.06152344	38.7562789917	30.5275878906
150.811052957	1008.06152344	38.7562789917	30.5275878906
150.811052958	1008.06152344	38.7562789917	30.5275878906
150.811052958	1008.06152344	38.7562789917	30.5275878906
150.811052958	1008.06152344	38.7562789917	30.5275878906
150.811052958	1008.06152344	38.7562789917	30.5275878906
150.811052959	1008.06152344	38.7562789917	30.5275878906
150.811052959	1008.06152344	38.7562789917	30.5275878906
150.811052959	1008.06152344	38.7562789917	30.5275878906
150.811052959	1008.06152344	38.7562789917	30.5275878906
150.811052959	1008.06152344	38.7562789917	30.5275878906
150.81105296	1008.06152344	38.7562789917	30.5275878906
150.81105296	1008.06152344	38.7562789917	30.5275878906
150.81105296	1008.06152344	38.7562789917	30.5275878906
150.81105296	1008.06152344	38.7562789917	30.5275878906
150.811052961	1008.06152344	38.7562789917	30.5275878906
150.811052961	1008.06152344	38.7562789917	30.5275878906
150.811052961	1008.06787109	38.7562789917	30.5275878906
150.811053574	1009.42919922	40.8537368774	30.0217399597
150.811053577	1009.42919922	40.8537368774	30.0217399597
150.811053578	1009.42919922	40.8537368774	30.0217399597
150.811053578	1009.42919922	40.8537368774	30.0217399597
150.811053578	1009.42919922	40.8537368774	30.0217399597
150.811053578	1009.42919922	40.8537368774	30.0217399597
150.811053578	1009.4296875	40.8537368774	30.0217399597
150.811053579	1009.4296875	40.8537368774	30.0217399597
150.811053579	1009.4296875	40.8537368774	30.0036239624
150.811053579	1009.4296875	40.5918998718	30.0036239624
150.81105358	1009.4296875	40.5918998718	30.0036239624
150.81105358	1009.4296875	40.5918998718	30.0036239624
150.81105358	1009.4296875	40.5918998718	30.0036239624
150.81105358	1009.4296875	40.5918998718	30.0036239624
150.811053581	1009.4296875	40.5918998718	30.0036239624
150.811053581	1009.4296875	40.5918998718	30.0036239624
150.811053581	1009.4296875	40.5918998718	30.0036239624
150.811053581	1009.4296875	40.5918998718	30.0036239624
150.811053581	1009.4296875	40.5918998718	30.0036239624
150.811053582	1009.4296875	40.5918998718	30.0036239624
150.811053582	1009.4296875	40.5918998718	30.0036239624
150.811053582	1009.4296875	40.5918998718	30.0036239624
150.811053582	1009.42919922	40.5918998718	30.0036239624
150.811053583	1009.42919922	40.5918998718	30.0036239624
150.811053583	1009.42919922	40.5918998718	30.0036239624
150.811053583	1009.42919922	40.5918998718	30.0036239624
150.811053583	1009.42919922	40.5918998718	30.0036239624
150.811053584	1009.42919922	40.5918998718	30.0036239624
150.811053584	1009.42919922	40.5918998718	30.0036239624
150.811053584	1009.42919922	40.5918998718	30.0036239624
150.811053584	1009.42919922	40.5918998718	30.0036239624
150.811053585	1009.42919922	40.5918998718	30.0036239624
150.811053585	1009.42919922	40.5918998718	30.0036239624
150.811053585	1009.42919922	40.5918998718	30.0036239624
150.811053585	1009.42919922	40.5918998718	30.0036239624
150.811053585	1009.42919922	40.5918998718	30.0036239624
150.811053586	1009.42919922	40.5918998718	30.0036239624
150.811053586	1009.42919922	40.5918998718	30.0036239624
150.811053586	1009.42919922	40.5918998718	30.0036239624
150.811053586	1009.42919922	40.5918998718	30.0036239624
150.811053587	1009.43066406	40.5918998718	30.0036239624
150.811053587	1009.43066406	40.5918998718	30.0579719543
150.811053587	1009.43066406	40.6606292725	30.0579719543
150.811053588	1009.43066406	40.6606292725	30.0579719543
150.811053588	1009.43066406	40.6606292725	30.0579719543
150.811053588	1009.43066406	40.6606292725	30.0579719543
150.811053588	1009.43066406	40.6606292725	30.0579719543
150.811053588	1009.43066406	40.6606292725	30.0579719543
150.811053589	1009.43066406	40.6606292725	30.0579719543
150.811053589	1009.43066406	40.6606292725	30.0579719543
150.811053589	1009.43066406	40.6606292725	30.0579719543
150.811053589	1009.43066406	40.6606292725	30.0579719543
150.81105359	1009.43066406	40.6606292725	30.0579719543
150.81105359	1009.43066406	40.6606292725	30.0579719543
150.81105359	1009.43066406	40.6606292725	30.0579719543
150.81105359	1009.43066406	40.6606292725	30.0579719543
150.81105359	1009.43359375	40.6606292725	30.0579719543
150.811053591	1009.43359375	40.6606292725	30.0579719543
150.811053591	1009.43359375	40.6606292725	30.0579719543
150.811053591	1009.43359375	40.6606292725	30.0579719543
150.811053592	1009.43359375	40.6606292725	30.0579719543
150.811053592	1009.43359375	40.6606292725	30.0579719543
150.811053592	1009.43359375	40.6606292725	30.0579719543
150.811053592	1009.43359375	40.6606292725	30.0579719543
150.811053592	1009.43359375	40.6606292725	30.0579719543
150.811053593	1009.43359375	40.6606292725	30.0579719543
150.811053593	1009.43359375	40.6606292725	30.0579719543
150.811053593	1009.43359375	40.6606292725	30.0579719543
150.811053593	1009.43359375	40.6606292725	30.0579719543
150.811053594	1009.43359375	40.6606292725	30.0579719543
150.811053594	1009.43359375	40.6606292725	30.0579719543
150.811053594	1009.43359375	40.6606292725	30.0579719543
150.811053594	1009.43359375	40.6606292725	30.0579719543
150.811053594	1009.43359375	40.6606292725	30.0579719543
150.811053595	1009.43164062	40.6606292725	30.094203949
150.811053595	1009.43164062	39.6558303833	30.094203949
150.811053595	1009.43164062	39.6558303833	30.094203949
150.811053596	1009.43164062	39.6558303833	30.094203949
150.811053596	1009.43164062	39.6558303833	30.094203949
150.811053596	1009.43164062	39.6558303833	30.094203949
150.811053596	1009.43164062	39.6558303833	30.094203949
150.811053597	1009.43164062	39.6558303833	30.094203949
150.811053597	1009.43164062	39.6558303833	30.094203949
150.811053597	1009.43164062	39.6558303833	30.094203949
150.811053597	1009.43164062	39.6558303833	30.094203949
150.811053598	1009.43164062	39.6558303833	30.094203949
150.811053598	1009.43164062	39.6558303833	30.094203949
150.811053598	1009.43164062	39.6558303833	30.094203949
150.811053598	1009.43164062	39.6558303833	30.094203949
150.811053598	1009.43164062	39.6558303833	30.094203949
150.811053599	1009.43017578	39.6558303833	30.094203949
150.811053599	1009.43017578	39.6558303833	30.094203949
150.811053599	1009.43017578	39.6558303833	30.094203949
150.811053599	1009.43017578	39.6558303833	30.094203949
150.8110536	1009.43017578	39.6558303833	30.094203949
150.8110536	1009.43017578	39.6558303833	30.094203949
150.8110536	1009.43017578	39.6558303833	30.094203949
150.8110536	1009.43017578	39.6558303833	30.094203949
150.811053601	1009.43017578	39.6558303833	30.094203949
150.811053601	1009.43017578	39.6558303833	30.094203949
150.811053601	1009.43017578	39.6558303833	30.094203949
150.811053601	1009.43017578	39.6558303833	30.094203949
150.811053601	1009.43017578	39.6558303833	30.094203949
150.811053602	1009.43017578	39.6558303833	30.094203949
150.811053602	1009.43017578	39.6558303833	30.094203949
150.811053602	1009.43017578	39.6558303833	30.094203949
150.811053602	1009.43017578	39.6558303833	30.094203949
150.811053603	1009.43017578	39.6558303833	30.094203949
150.811053603	1009.43017578	39.6558303833	30.1666679382
150.811053603	1009.43017578	38.6608428955	30.1666679382
150.811053604	1009.43017578	38.6608428955	30.1666679382
150.811053604	1009.43017578	38.6608428955	30.1666679382
150.811053604	1009.43017578	38.6608428955	30.1666679382
150.811053604	1009.43017578	38.6608428955	30.1666679382
150.811053605	1009.43017578	38.6608428955	30.1666679382
